bundle,source_data_file,column,description,unit_or_scale,definition_status,producer_path
performance_results,performance_results_source_data_E.csv,Pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,y_true,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,y_pred,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,absolute_error,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,split_short,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_E.csv,plot_included,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,sample_id,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,IL_Name,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,IL_SMILES,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,Temperature_K,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,Pressure_kPa,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,property,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,y_true,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,y_pred,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,absolute_error,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,split,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,split_short,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,panel,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,panel_title,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_F.csv,plot_included,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
performance_results,performance_results_source_data_G.csv,split_strategy,Column retained verbatim from the producer source table.,As reported in the source table.,producer-defined,experiments/performance_results/plot_performance_results.py
